player1;player2;bot_type;game_number;nodes;depth;move;cache_hits;time;cache_size;move_number;round_number
CONTEST;FINAL1;contestNegamax;79.0;226921.0;13.0; (7 , 0): -91;2791.0;780.0;58162.0;23.0;12.0
CONTEST;FINAL1;contestNegamax;79.0;213195.0;12.0; (5 , 6): -90;1945.0;780.0;65169.0;25.0;13.0
CONTEST;FINAL1;contestNegamax;79.0;517364.0;12.0; (5 , 2): -83;4350.0;1391.0;149374.0;27.0;14.0
CONTEST;FINAL1;contestNegamax;79.0;171061.0;12.0; (1 , 0): 115;489.0;665.0;49612.0;29.0;15.0
CONTEST;FINAL1;contestNegamax;79.0;259500.0;14.0; (2 , 6): 73;2910.0;775.0;135876.0;31.0;16.0
CONTEST;FINAL1;contestNegamax;79.0;90030.0;8.0; (7 , 7): -53;83.0;600.0;5885.0;33.0;17.0
CONTEST;FINAL1;contestNegamax;79.0;198543.0;4.0; (3 , 3): -385;0.0;600.0;22.0;35.0;18.0
CONTEST;FINAL1;contestNegamax;79.0;62408.0;2.0; (7 , 8): -147;0.0;600.0;9.0;37.0;19.0
CONTEST;FINAL1;contestNegamax;80.0;0.0;0.0; (4 , 2): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;80.0;0.0;0.0; (6 , 0): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;80.0;0.0;0.0; (4 , 3): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;80.0;369847.0;10.0; (4 , 0): 17;2769.0;1521.0;86390.0;8.0;4.0
CONTEST;FINAL1;contestNegamax;80.0;188479.0;9.0; (6 , 4): 221;1515.0;685.0;27486.0;10.0;5.0
CONTEST;FINAL1;contestNegamax;80.0;277440.0;9.0; (1 , 4): 50;2381.0;949.0;52633.0;12.0;6.0
CONTEST;FINAL1;contestNegamax;80.0;205751.0;10.0; (7 , 8): -15;2388.0;662.0;43321.0;14.0;7.0
CONTEST;FINAL1;contestNegamax;80.0;524347.0;10.0; (7 , 6): -8;5171.0;1530.0;107874.0;16.0;8.0
CONTEST;FINAL1;contestNegamax;80.0;573427.0;10.0; (7 , 2): -6;4388.0;436.0;123563.0;18.0;9.0
CONTEST;FINAL1;contestNegamax;80.0;366267.0;10.0; (7 , 0): 13;1843.0;387.0;77103.0;20.0;10.0
CONTEST;FINAL1;contestNegamax;80.0;375763.0;10.0; (2 , 8): -106;2842.0;274.0;98305.0;22.0;11.0
CONTEST;FINAL1;contestNegamax;80.0;386591.0;10.0; (2 , 2): -113;3163.0;197.0;97204.0;24.0;12.0
CONTEST;FINAL1;contestNegamax;80.0;197990.0;11.0; (3 , 8): -85;1864.0;661.0;50386.0;26.0;13.0
CONTEST;FINAL1;contestNegamax;80.0;411265.0;10.0; (8 , 6): -60;3994.0;100.0;163208.0;28.0;14.0
CONTEST;FINAL1;contestNegamax;80.0;212222.0;10.0; (5 , 6): -60;1513.0;674.0;78529.0;30.0;15.0
CONTEST;FINAL1;contestNegamax;80.0;32415.0;4.0; (8 , 4): -129;0.0;600.0;35.0;32.0;16.0
CONTEST;FINAL1;contestNegamax;81.0;0.0;0.0; (0 , 7): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;81.0;0.0;0.0; (7 , 5): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;81.0;0.0;0.0; (1 , 2): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;81.0;178986.0;10.0; (7 , 4): 109;1796.0;838.0;46593.0;7.0;4.0
CONTEST;FINAL1;contestNegamax;81.0;361798.0;10.0; (8 , 4): 103;1544.0;1326.0;79476.0;9.0;5.0
CONTEST;FINAL1;contestNegamax;81.0;474866.0;9.0; (7 , 3): 105;1862.0;1759.0;121615.0;11.0;6.0
CONTEST;FINAL1;contestNegamax;81.0;234976.0;11.0; (4 , 4): 220;3591.0;767.0;43426.0;13.0;7.0
CONTEST;FINAL1;contestNegamax;81.0;202303.0;12.0; (6 , 2): 117;3161.0;640.0;50554.0;15.0;8.0
CONTEST;FINAL1;contestNegamax;81.0;253894.0;12.0; (8 , 6): 273;4132.0;896.0;67510.0;17.0;9.0
CONTEST;FINAL1;contestNegamax;81.0;161718.0;12.0; (8 , 2): 274;2940.0;722.0;44963.0;19.0;10.0
CONTEST;FINAL1;contestNegamax;81.0;216236.0;16.0; (6 , 0): 489;4231.0;601.0;44681.0;21.0;11.0
CONTEST;FINAL1;contestNegamax;81.0;311322.0;16.0; (6 , 5): 315;10194.0;717.0;152850.0;23.0;12.0
CONTEST;FINAL1;contestNegamax;81.0;239665.0;14.0; (0 , 1): 129;3344.0;600.0;74508.0;25.0;13.0
CONTEST;FINAL1;contestNegamax;81.0;264944.0;11.0; (6 , 6): 137;1862.0;600.0;4829.0;27.0;14.0
CONTEST;FINAL1;contestNegamax;81.0;279672.0;12.0; (3 , 3): 204;2689.0;600.0;13770.0;29.0;15.0
CONTEST;FINAL1;contestNegamax;81.0;325133.0;6.0; (5 , 5): 68;0.0;600.0;26.0;31.0;16.0
CONTEST;FINAL1;contestNegamax;81.0;203831.0;2.0; (0 , 4): 126;0.0;600.0;32.0;33.0;17.0
CONTEST;FINAL1;contestNegamax;81.0;307656.0;2.0; (3 , 0): 128;0.0;600.0;20.0;35.0;18.0
CONTEST;FINAL1;contestNegamax;82.0;0.0;0.0; (4 , 0): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;82.0;0.0;0.0; (5 , 4): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;82.0;0.0;0.0; (6 , 5): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;82.0;225020.0;8.0; (8 , 8): 1;600.0;909.0;53427.0;8.0;4.0
CONTEST;FINAL1;contestNegamax;82.0;181368.0;10.0; (4 , 2): 22;1764.0;641.0;42805.0;10.0;5.0
CONTEST;FINAL1;contestNegamax;82.0;254961.0;11.0; (4 , 1): 310;4434.0;867.0;40589.0;12.0;6.0
CONTEST;FINAL1;contestNegamax;82.0;680774.0;10.0; (8 , 6): 154;3382.0;2094.0;163180.0;14.0;7.0
CONTEST;FINAL1;contestNegamax;82.0;345104.0;11.0; (8 , 7): 414;4486.0;1063.0;74461.0;16.0;8.0
CONTEST;FINAL1;contestNegamax;82.0;537136.0;10.0; (6 , 3): 405;2382.0;231.0;151180.0;18.0;9.0
CONTEST;FINAL1;contestNegamax;82.0;348574.0;12.0; (6 , 4): 798;2589.0;581.0;98836.0;20.0;10.0
CONTEST;FINAL1;contestNegamax;82.0;293568.0;12.0; (2 , 0): 1122;5224.0;820.0;93506.0;22.0;11.0
CONTEST;FINAL1;contestNegamax;82.0;258074.0;12.0; (2 , 3): 1068;9324.0;712.0;82776.0;24.0;12.0
CONTEST;FINAL1;contestNegamax;82.0;269357.0;11.0; (7 , 0): 1018;7825.0;646.0;59863.0;26.0;13.0
CONTEST;FINAL1;contestNegamax;82.0;555951.0;11.0; (2 , 2): 903;17398.0;1387.0;196558.0;28.0;14.0
CONTEST;FINAL1;contestNegamax;82.0;496811.0;16.0; (7 , 3): 1017;19536.0;1036.0;223194.0;30.0;15.0
CONTEST;FINAL1;contestNegamax;82.0;199088.0;6.0; (5 , 2): 1007;5557.0;600.0;545.0;32.0;16.0
CONTEST;FINAL1;contestNegamax;82.0;282869.0;8.0; (1 , 7): 801;38.0;600.0;972.0;34.0;17.0
CONTEST;FINAL1;contestNegamax;82.0;298645.0;4.0; (5 , 6): 793;0.0;600.0;52.0;36.0;18.0
CONTEST;FINAL1;contestNegamax;82.0;482327.0;2.0; (1 , 4): 793;0.0;600.0;9.0;38.0;19.0
CONTEST;FINAL1;contestNegamax;82.0;758184.0;1.0; (1 , 1): 1094;0.0;600.0;5.0;40.0;20.0
CONTEST;FINAL1;contestNegamax;83.0;0.0;0.0; (8 , 2): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;83.0;0.0;0.0; (1 , 1): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;83.0;0.0;0.0; (0 , 6): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;83.0;108513.0;10.0; (5 , 4): 109;3879.0;675.0;29405.0;7.0;4.0
CONTEST;FINAL1;contestNegamax;83.0;322244.0;10.0; (4 , 8): 34;2760.0;1248.0;71680.0;9.0;5.0
CONTEST;FINAL1;contestNegamax;83.0;151797.0;10.0; (4 , 6): 107;2155.0;638.0;35480.0;11.0;6.0
CONTEST;FINAL1;contestNegamax;83.0;324148.0;10.0; (4 , 7): 78;3129.0;1317.0;90552.0;13.0;7.0
CONTEST;FINAL1;contestNegamax;83.0;437049.0;10.0; (8 , 8): 163;3413.0;1522.0;108920.0;15.0;8.0
CONTEST;FINAL1;contestNegamax;83.0;435535.0;10.0; (5 , 8): 296;3575.0;531.0;116107.0;17.0;9.0
CONTEST;FINAL1;contestNegamax;83.0;208754.0;9.0; (3 , 6): 291;1937.0;708.0;77378.0;19.0;10.0
CONTEST;FINAL1;contestNegamax;83.0;398422.0;13.0; (3 , 2): 111;8330.0;586.0;111713.0;21.0;11.0
CONTEST;FINAL1;contestNegamax;83.0;305388.0;13.0; (2 , 0): 126;5348.0;569.0;95402.0;23.0;12.0
CONTEST;FINAL1;contestNegamax;83.0;247103.0;14.0; (2 , 7): 519;5426.0;776.0;86613.0;25.0;13.0
CONTEST;FINAL1;contestNegamax;83.0;379147.0;12.0; (0 , 0): 97;4993.0;444.0;175228.0;27.0;14.0
CONTEST;FINAL1;contestNegamax;83.0;295876.0;12.0; (3 , 0): 116;3839.0;815.0;143508.0;29.0;15.0
CONTEST;FINAL1;contestNegamax;83.0;190592.0;12.0; (5 , 2): 93;2429.0;601.0;72706.0;31.0;16.0
CONTEST;FINAL1;contestNegamax;83.0;102224.0;12.0; (3 , 5): 111;1295.0;600.0;9306.0;33.0;17.0
CONTEST;FINAL1;contestNegamax;83.0;141057.0;12.0; (0 , 1): 460;1936.0;600.0;3537.0;35.0;18.0
CONTEST;FINAL1;contestNegamax;83.0;137085.0;10.0; (7 , 5): 460;2053.0;600.0;3531.0;37.0;19.0
CONTEST;FINAL1;contestNegamax;83.0;65803.0;6.0; (5 , 1): 113;3.0;600.0;130.0;39.0;20.0
CONTEST;FINAL1;contestNegamax;83.0;193161.0;6.0; (2 , 5): 97;0.0;600.0;20.0;41.0;21.0
CONTEST;FINAL1;contestNegamax;83.0;63641.0;2.0; (3 , 8): 101;0.0;600.0;11.0;43.0;22.0
CONTEST;FINAL1;contestNegamax;84.0;0.0;0.0; (4 , 7): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;84.0;0.0;0.0; (2 , 6): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;84.0;0.0;0.0; (5 , 3): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;84.0;434694.0;10.0; (4 , 8): 21;3131.0;1747.0;95447.0;8.0;4.0
CONTEST;FINAL1;contestNegamax;84.0;266897.0;11.0; (4 , 6): 312;6066.0;1046.0;41399.0;10.0;5.0
CONTEST;FINAL1;contestNegamax;84.0;161484.0;10.0; (2 , 8): 331;2395.0;690.0;51152.0;12.0;6.0
CONTEST;FINAL1;contestNegamax;84.0;273533.0;10.0; (2 , 7): 324;2916.0;1055.0;81925.0;14.0;7.0
CONTEST;FINAL1;contestNegamax;84.0;204563.0;9.0; (3 , 5): 381;1209.0;692.0;62913.0;16.0;8.0
CONTEST;FINAL1;contestNegamax;84.0;467860.0;10.0; (6 , 0): 381;3411.0;378.0;194306.0;18.0;9.0
CONTEST;FINAL1;contestNegamax;84.0;293263.0;10.0; (6 , 8): 497;1599.0;333.0;122273.0;20.0;10.0
CONTEST;FINAL1;contestNegamax;84.0;268596.0;12.0; (6 , 6): 348;2286.0;650.0;89497.0;22.0;11.0
CONTEST;FINAL1;contestNegamax;84.0;236248.0;12.0; (3 , 6): 354;2645.0;633.0;74051.0;24.0;12.0
CONTEST;FINAL1;contestNegamax;84.0;368545.0;13.0; (3 , 0): 335;6941.0;904.0;136295.0;26.0;13.0
CONTEST;FINAL1;contestNegamax;84.0;244785.0;18.0; (7 , 0): 592;5864.0;601.0;104367.0;28.0;14.0
CONTEST;FINAL1;contestNegamax;84.0;233359.0;10.0; (5 , 5): 369;2995.0;600.0;2762.0;30.0;15.0
CONTEST;FINAL1;contestNegamax;84.0;238729.0;8.0; (7 , 1): 365;8103.0;600.0;345.0;32.0;16.0
CONTEST;FINAL1;contestNegamax;84.0;246101.0;8.0; (1 , 7): 367;8.0;600.0;531.0;34.0;17.0
CONTEST;FINAL1;contestNegamax;84.0;271307.0;4.0; (7 , 5): 367;0.0;600.0;25.0;36.0;18.0
CONTEST;FINAL1;contestNegamax;84.0;257176.0;2.0; (3 , 3): 367;0.0;600.0;20.0;38.0;19.0
CONTEST;FINAL1;contestNegamax;84.0;460440.0;1.0; (7 , 4): 383;0.0;600.0;10.0;40.0;20.0
CONTEST;FINAL1;contestNegamax;85.0;0.0;0.0; (3 , 6): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;85.0;0.0;0.0; (8 , 0): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;85.0;0.0;0.0; (8 , 4): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;85.0;224429.0;9.0; (0 , 4): 27;962.0;850.0;39018.0;7.0;4.0
CONTEST;FINAL1;contestNegamax;85.0;204791.0;10.0; (8 , 8): 130;2756.0;842.0;52341.0;9.0;5.0
CONTEST;FINAL1;contestNegamax;85.0;342850.0;9.0; (0 , 6): 23;3334.0;937.0;66888.0;11.0;6.0
CONTEST;FINAL1;contestNegamax;85.0;365025.0;10.0; (7 , 6): 24;3027.0;1046.0;68693.0;13.0;7.0
CONTEST;FINAL1;contestNegamax;85.0;149446.0;10.0; (0 , 2): 306;3168.0;645.0;43336.0;15.0;8.0
CONTEST;FINAL1;contestNegamax;85.0;401813.0;12.0; (3 , 2): 314;5625.0;955.0;124136.0;17.0;9.0
CONTEST;FINAL1;contestNegamax;85.0;551930.0;13.0; (5 , 7): 207;9653.0;1431.0;292374.0;19.0;10.0
CONTEST;FINAL1;contestNegamax;85.0;211906.0;13.0; (3 , 5): 220;3263.0;615.0;91193.0;21.0;11.0
CONTEST;FINAL1;contestNegamax;85.0;145530.0;15.0; (2 , 7): 564;676.0;601.0;31081.0;23.0;12.0
CONTEST;FINAL1;contestNegamax;85.0;139201.0;12.0; (5 , 1): 226;1012.0;600.0;20472.0;25.0;13.0
CONTEST;FINAL1;contestNegamax;85.0;139793.0;12.0; (3 , 7): 436;25.0;600.0;1879.0;27.0;14.0
CONTEST;FINAL1;contestNegamax;85.0;162456.0;13.0; (2 , 1): 672;1278.0;600.0;2029.0;29.0;15.0
CONTEST;FINAL1;contestNegamax;85.0;149791.0;10.0; (7 , 7): 666;1388.0;600.0;1087.0;31.0;16.0
CONTEST;FINAL1;contestNegamax;85.0;135409.0;6.0; (2 , 4): 679;2323.0;600.0;312.0;33.0;17.0
CONTEST;FINAL1;contestNegamax;85.0;298240.0;5.0; (1 , 5): 562;0.0;600.0;26.0;35.0;18.0
CONTEST;FINAL1;contestNegamax;85.0;279618.0;4.0; (5 , 3): 559;0.0;600.0;14.0;37.0;19.0
CONTEST;FINAL1;contestNegamax;85.0;227029.0;2.0; (3 , 8): 559;0.0;600.0;8.0;39.0;20.0
CONTEST;FINAL1;contestNegamax;86.0;0.0;0.0; (4 , 1): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;86.0;0.0;0.0; (1 , 7): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;86.0;0.0;0.0; (6 , 4): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;86.0;272895.0;9.0; (2 , 4): 5;1321.0;979.0;50864.0;8.0;4.0
CONTEST;FINAL1;contestNegamax;86.0;267943.0;11.0; (6 , 8): 9;3850.0;889.0;51316.0;10.0;5.0
CONTEST;FINAL1;contestNegamax;86.0;445536.0;12.0; (8 , 6): 17;9032.0;1595.0;111547.0;12.0;6.0
CONTEST;FINAL1;contestNegamax;86.0;198412.0;10.0; (0 , 8): -4;1115.0;609.0;48835.0;14.0;7.0
CONTEST;FINAL1;contestNegamax;86.0;581968.0;10.0; (2 , 8): -3;2664.0;1672.0;134074.0;16.0;8.0
CONTEST;FINAL1;contestNegamax;86.0;291098.0;12.0; (5 , 6): -116;5647.0;869.0;64685.0;18.0;9.0
CONTEST;FINAL1;contestNegamax;86.0;341370.0;11.0; (6 , 3): -106;4674.0;1023.0;121517.0;20.0;10.0
CONTEST;FINAL1;contestNegamax;86.0;193544.0;13.0; (2 , 0): 309;5068.0;663.0;39623.0;22.0;11.0
CONTEST;FINAL1;contestNegamax;86.0;326954.0;12.0; (0 , 6): 129;5501.0;829.0;110927.0;24.0;12.0
CONTEST;FINAL1;contestNegamax;86.0;231537.0;11.0; (1 , 6): 115;4903.0;750.0;111611.0;26.0;13.0
CONTEST;FINAL1;contestNegamax;86.0;251052.0;13.0; (0 , 7): 267;7323.0;672.0;55590.0;28.0;14.0
CONTEST;FINAL1;contestNegamax;86.0;262379.0;10.0; (3 , 1): 239;7844.0;600.0;646.0;30.0;15.0
CONTEST;FINAL1;contestNegamax;86.0;299051.0;8.0; (3 , 3): 239;2.0;600.0;239.0;32.0;16.0
CONTEST;FINAL1;contestNegamax;86.0;319156.0;4.0; (7 , 5): 117;0.0;600.0;28.0;34.0;17.0
CONTEST;FINAL1;contestNegamax;86.0;364425.0;4.0; (3 , 5): 125;0.0;600.0;15.0;36.0;18.0
CONTEST;FINAL1;contestNegamax;86.0;442133.0;2.0; (1 , 4): 130;0.0;600.0;7.0;38.0;19.0
CONTEST;FINAL1;contestNegamax;87.0;0.0;0.0; (4 , 6): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;87.0;0.0;0.0; (0 , 7): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;87.0;0.0;0.0; (5 , 6): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;87.0;141934.0;10.0; (3 , 4): 27;3268.0;925.0;41540.0;7.0;4.0
CONTEST;FINAL1;contestNegamax;87.0;281649.0;10.0; (4 , 8): 23;2335.0;1210.0;66443.0;9.0;5.0
CONTEST;FINAL1;contestNegamax;87.0;162493.0;10.0; (4 , 7): 281;2236.0;670.0;46112.0;11.0;6.0
CONTEST;FINAL1;contestNegamax;87.0;394250.0;9.0; (2 , 2): 136;1788.0;1224.0;101139.0;13.0;7.0
CONTEST;FINAL1;contestNegamax;87.0;398672.0;10.0; (7 , 8): 252;2560.0;1293.0;98546.0;15.0;8.0
CONTEST;FINAL1;contestNegamax;87.0;478138.0;10.0; (8 , 0): 281;2065.0;486.0;118129.0;17.0;9.0
CONTEST;FINAL1;contestNegamax;87.0;262219.0;11.0; (2 , 8): 569;2554.0;574.0;55094.0;19.0;10.0
CONTEST;FINAL1;contestNegamax;87.0;171096.0;9.0; (6 , 6): 177;1143.0;605.0;45911.0;21.0;11.0
CONTEST;FINAL1;contestNegamax;87.0;224207.0;10.0; (1 , 8): 347;2306.0;965.0;67717.0;23.0;12.0
CONTEST;FINAL1;contestNegamax;87.0;254920.0;10.0; (3 , 8): 573;2661.0;1051.0;76157.0;25.0;13.0
CONTEST;FINAL1;contestNegamax;87.0;260572.0;12.0; (7 , 6): 534;2282.0;893.0;80909.0;27.0;14.0
CONTEST;FINAL1;contestNegamax;87.0;156139.0;14.0; (2 , 5): 786;2769.0;663.0;46381.0;29.0;15.0
CONTEST;FINAL1;contestNegamax;87.0;282754.0;14.0; (0 , 1): 800;5890.0;673.0;127729.0;31.0;16.0
CONTEST;FINAL1;contestNegamax;87.0;163182.0;16.0; (0 , 4): 1341;3283.0;603.0;41922.0;33.0;17.0
CONTEST;FINAL1;contestNegamax;87.0;182955.0;12.0; (3 , 7): 1320;3687.0;601.0;7572.0;35.0;18.0
CONTEST;FINAL1;contestNegamax;87.0;203647.0;12.0; (1 , 1): 1331;157.0;600.0;3611.0;37.0;19.0
CONTEST;FINAL1;contestNegamax;87.0;186054.0;8.0; (5 , 1): 969;2773.0;600.0;706.0;39.0;20.0
CONTEST;FINAL1;contestNegamax;87.0;218800.0;8.0; (3 , 5): 1268;0.0;600.0;48.0;41.0;21.0
CONTEST;FINAL1;contestNegamax;87.0;419233.0;2.0; (5 , 3): 550;0.0;600.0;8.0;43.0;22.0
CONTEST;FINAL1;contestNegamax;87.0;242857.0;5.0; (7 , 7): 1273;3.0;600.0;90.0;45.0;23.0
CONTEST;FINAL1;contestNegamax;87.0;371533.0;2.0; (3 , 2): 1273;0.0;600.0;11.0;47.0;24.0
CONTEST;FINAL1;contestNegamax;87.0;815908.0;1.0; (5 , 4): 1065;0.0;600.0;4.0;49.0;25.0
CONTEST;FINAL1;contestNegamax;88.0;0.0;0.0; (4 , 2): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;88.0;0.0;0.0; (4 , 1): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;88.0;0.0;0.0; (7 , 8): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;88.0;145256.0;9.0; (7 , 4): 100;1165.0;679.0;32745.0;8.0;4.0
CONTEST;FINAL1;contestNegamax;88.0;455311.0;9.0; (8 , 4): 91;2093.0;1713.0;103516.0;10.0;5.0
CONTEST;FINAL1;contestNegamax;88.0;424330.0;9.0; (0 , 8): -12;2190.0;1219.0;93405.0;12.0;6.0
CONTEST;FINAL1;contestNegamax;88.0;122985.0;10.0; (8 , 6): 2;956.0;602.0;36302.0;14.0;7.0
CONTEST;FINAL1;contestNegamax;88.0;416093.0;9.0; (6 , 8): -4;2086.0;1226.0;99548.0;16.0;8.0
CONTEST;FINAL1;contestNegamax;88.0;310961.0;8.0; (2 , 8): -10;987.0;858.0;65360.0;18.0;9.0
CONTEST;FINAL1;contestNegamax;88.0;222246.0;11.0; (5 , 6): -130;2803.0;747.0;51009.0;20.0;10.0
CONTEST;FINAL1;contestNegamax;88.0;223939.0;12.0; (0 , 6): 48;4466.0;1184.0;63219.0;22.0;11.0
CONTEST;FINAL1;contestNegamax;88.0;327692.0;10.0; (3 , 2): -208;4179.0;898.0;106577.0;24.0;12.0
CONTEST;FINAL1;contestNegamax;88.0;410080.0;11.0; (1 , 1): -262;6766.0;1211.0;178237.0;26.0;13.0
CONTEST;FINAL1;contestNegamax;88.0;216947.0;13.0; (2 , 7): 378;2489.0;722.0;52877.0;28.0;14.0
CONTEST;FINAL1;contestNegamax;88.0;256912.0;12.0; (1 , 0): -237;5796.0;756.0;125501.0;30.0;15.0
CONTEST;FINAL1;contestNegamax;88.0;228068.0;13.0; (7 , 0): -13;3853.0;634.0;82847.0;32.0;16.0
CONTEST;FINAL1;contestNegamax;88.0;294109.0;15.0; (0 , 2): 239;8645.0;716.0;142185.0;34.0;17.0
CONTEST;FINAL1;contestNegamax;88.0;188678.0;12.0; (5 , 1): 1;6701.0;600.0;19765.0;36.0;18.0
CONTEST;FINAL1;contestNegamax;88.0;158421.0;5.0; (5 , 5): -46;0.0;600.0;143.0;38.0;19.0
CONTEST;FINAL1;contestNegamax;88.0;202346.0;10.0; (3 , 1): 533;119.0;600.0;2398.0;40.0;20.0
CONTEST;FINAL1;contestNegamax;88.0;213867.0;6.0; (3 , 3): -197;0.0;600.0;23.0;42.0;21.0
CONTEST;FINAL1;contestNegamax;88.0;250890.0;4.0; (5 , 0): -197;0.0;600.0;13.0;44.0;22.0
CONTEST;FINAL1;contestNegamax;88.0;693136.0;1.0; (1 , 4): -206;0.0;600.0;4.0;46.0;23.0
CONTEST;FINAL1;contestNegamax;89.0;0.0;0.0; (8 , 8): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;89.0;0.0;0.0; (5 , 6): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;89.0;0.0;0.0; (5 , 3): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;89.0;230482.0;9.0; (6 , 4): 103;1609.0;876.0;48453.0;7.0;4.0
CONTEST;FINAL1;contestNegamax;89.0;327543.0;9.0; (8 , 4): 28;1150.0;987.0;63224.0;9.0;5.0
CONTEST;FINAL1;contestNegamax;89.0;160883.0;9.0; (6 , 8): 45;965.0;629.0;31696.0;11.0;6.0
CONTEST;FINAL1;contestNegamax;89.0;461489.0;9.0; (0 , 4): 108;1859.0;1418.0;109734.0;13.0;7.0
CONTEST;FINAL1;contestNegamax;89.0;188299.0;10.0; (7 , 8): 46;1799.0;648.0;37454.0;15.0;8.0
CONTEST;FINAL1;contestNegamax;89.0;142360.0;12.0; (6 , 0): 475;3441.0;1007.0;42402.0;17.0;9.0
CONTEST;FINAL1;contestNegamax;89.0;215312.0;12.0; (8 , 3): 296;2013.0;764.0;54837.0;19.0;10.0
CONTEST;FINAL1;contestNegamax;89.0;131456.0;12.0; (7 , 2): 631;2324.0;644.0;41719.0;21.0;11.0
CONTEST;FINAL1;contestNegamax;89.0;272695.0;13.0; (8 , 2): 430;2286.0;851.0;64339.0;23.0;12.0
CONTEST;FINAL1;contestNegamax;89.0;196032.0;11.0; (5 , 0): 361;3159.0;620.0;45858.0;25.0;13.0
CONTEST;FINAL1;contestNegamax;89.0;230194.0;12.0; (2 , 2): 664;4251.0;647.0;82327.0;27.0;14.0
CONTEST;FINAL1;contestNegamax;89.0;211530.0;11.0; (0 , 0): 362;3676.0;619.0;69174.0;29.0;15.0
CONTEST;FINAL1;contestNegamax;89.0;276775.0;15.0; (8 , 7): 349;9113.0;610.0;100459.0;31.0;16.0
CONTEST;FINAL1;contestNegamax;89.0;335695.0;19.0; (1 , 2): 411;15738.0;643.0;161995.0;33.0;17.0
CONTEST;FINAL1;contestNegamax;89.0;360878.0;17.0; (1 , 1): 439;22690.0;638.0;47591.0;35.0;18.0
CONTEST;FINAL1;contestNegamax;89.0;354491.0;15.0; (3 , 2): 559;20537.0;605.0;14256.0;37.0;19.0
CONTEST;FINAL1;contestNegamax;89.0;378949.0;11.0; (3 , 8): 559;14609.0;602.0;3915.0;39.0;20.0
CONTEST;FINAL1;contestNegamax;89.0;150327.0;2.0; (1 , 0): 48;0.0;600.0;10.0;41.0;21.0
CONTEST;FINAL1;contestNegamax;89.0;387755.0;2.0; (3 , 5): 415;0.0;600.0;6.0;43.0;22.0
CONTEST;FINAL1;contestNegamax;89.0;524082.0;2.0; (7 , 5): 559;0.0;600.0;7.0;45.0;23.0
CONTEST;FINAL1;contestNegamax;90.0;0.0;0.0; (4 , 6): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;90.0;0.0;0.0; (1 , 3): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;90.0;0.0;0.0; (1 , 0): -2147483648;0.0;0.0;0.0;0.0;0.0
CONTEST;FINAL1;contestNegamax;90.0;147710.0;9.0; (4 , 8): 22;882.0;611.0;25295.0;8.0;4.0
