player1;player2;game_number;playerId;winnerId;wonMacroFieldsP1;wonMacroFieldsP2;macroBoard;mBoard
FINAL1;NOTABUG;64.0;2.0;1.0;3.0;1.0; 1,-1,-1,-1,1,2,-1,-1,1; 0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,2,0,2,0,0,1,2,0,0,0,0,2,0,2,0,1,1,1,2,2,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0
FINAL1;NOTABUG;65.0;1.0;2.0;0.0;4.0; -1,-1,2,-1,2,-1,2,-1,2; 1,0,2,0,0,1,1,2,0,2,0,2,0,0,0,0,2,0,1,0,0,1,0,0,1,2,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,2,0,0,0,2,2,2,0,0,1,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,1,2,1,0
FINAL1;NOTABUG;66.0;2.0;1.0;5.0;1.0; 2,1,1,-1,1,-1,-1,1,1; 0,0,0,1,2,0,0,0,2,0,0,0,1,2,0,1,1,1,2,2,2,1,0,2,0,0,2,0,2,2,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,2,1,0,0,1,1,1,0,0,1,0,0,2,0,0,0,0,2,1,0,2,0,0,0,0,0,0,1
FINAL1;NOTABUG;67.0;1.0;2.0;1.0;4.0; -1,-1,2,-1,2,-1,2,1,2; 0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,2,2,0,0,0,0,0,0,1,0,1,0,2,0,2,2,2,0,0,0,0,2,0,0,0,1,1,1,1,1,2,0
FINAL1;NOTABUG;68.0;2.0;1.0;4.0;2.0; 1,-1,1,2,1,2,-1,-1,1; 0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,0,2,1,2,2,1,1,1,2,2,1,0,2,2,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
FINAL1;NOTABUG;69.0;1.0;2.0;2.0;4.0; 1,-1,2,1,2,-1,2,-1,2; 1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,2,2,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,1,0,0,2,2,2,0,1,0,2,2,2,0,0,0,2,2,2,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0
FINAL1;NOTABUG;70.0;2.0;1.0;4.0;2.0; -1,2,1,-1,1,1,2,-1,1; 0,0,0,0,2,2,0,1,0,0,0,0,0,2,2,0,1,0,1,0,0,0,1,2,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,2,0,0,1,2,0,0,2,2,1,2,0,0,0,0,2,0,2,2,0,1,1,1,2,1,0,1,2,0,0,0,0
FINAL1;NOTABUG;71.0;1.0;2.0;0.0;5.0; 0,0,0,2,2,2,-1,2,2; 1,0,1,0,1,2,0,0,2,1,2,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,2,0,0,0,0,2,2,0,0,2,0,1,0,1,2,2,1,0,2,1,0,0,0,2,2,0,0,0,2,0,0,0,0,2,2,2,0,0,1,0,1,0,1,0,0,0,0,1,2,2,2,0,0,1
FINAL1;NOTABUG;72.0;2.0;1.0;3.0;1.0; 1,2,-1,-1,1,-1,-1,-1,1; 0,1,0,2,0,0,0,1,1,0,1,0,1,0,0,2,2,0,0,1,2,2,2,2,0,0,0,0,2,0,0,0,1,0,0,2,0,2,1,0,1,2,1,0,0,2,0,0,1,0,0,2,2,0,2,1,2,1,1,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,0,0,0,2,0,0,0
FINAL1;NOTABUG;73.0;1.0;2.0;3.0;3.0; 0,-1,2,0,2,1,2,1,1; 2,1,2,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,2,0,0,0,2,2,2,1,0,0,0,2,2,0,0,1,1,0,1,0,2,1,0,1,0,0,1,0,0,2,1,1,0,0,1,0,2
FINAL1;NOTABUG;74.0;2.0;1.0;3.0;0.0; 1,-1,-1,-1,1,-1,-1,-1,1; 2,0,1,1,0,0,0,2,2,0,0,1,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,2,1,0,0,2,2,1,1,1,1,0,0,2,0,2,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,2
FINAL1;NOTABUG;75.0;1.0;2.0;0.0;4.0; -1,-1,-1,-1,2,-1,2,2,2; 0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,2,0,1,0,2,1,2,0,0,2,0,0,0,2,2,2,0,0,0,2,0,0,1,0,0,0,1,0,2,0,0,1,0,1,2,2,2,2,1,1
FINAL1;NOTABUG;76.0;2.0;1.0;3.0;2.0; 2,1,2,0,1,0,0,1,-1; 0,0,2,1,1,1,1,0,2,0,0,0,2,0,0,0,2,2,2,2,2,0,0,0,2,0,1,0,0,0,0,2,1,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,2,0,2,0,0,2,1,1,0,1,0,2,0,0,0,1,2,0,2,0,1,1,0,0,1,0,0,0
FINAL1;NOTABUG;77.0;1.0;2.0;2.0;3.0; 2,-1,-1,1,2,1,-1,-1,2; 0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,0,0,1,0,0,1,2,2,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,2
FINAL1;NOTABUG;78.0;2.0;1.0;4.0;1.0; -1,1,-1,-1,1,-1,1,1,2; 0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,1,2,1,0,0,1,1,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,2,2,2,0,0,0,0,0,0,1,0,0,2,2,1,1,1,0,2,1,2,2,2
FINAL1;NOTABUG;79.0;1.0;2.0;1.0;5.0; 2,-1,2,2,2,-1,1,-1,2; 1,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,2,0,2,2,2,0,1,0,0,0,1,1,0,1,2,0,1,0,1,0,1,0,0,2,1,0,1,0,0,0,2,1,2,0,0
FINAL1;NOTABUG;80.0;2.0;1.0;4.0;2.0; 2,-1,1,-1,1,1,2,-1,1; 2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,2,0,0,2,2,0,0,1,0,0,1,0,2,1,0,0,0,0,0,1,0,0,2,1,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,1,1,1,0,0,2,0,0,1,0,0,2,1,2,2,1,2,0,0,0,2
FINAL1;NOTABUG;81.0;1.0;2.0;1.0;3.0; 2,-1,1,-1,2,-1,-1,-1,2; 0,0,0,0,0,1,1,0,2,2,2,2,0,0,0,2,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,2,0,2,2,0,1,0,0,0,2,1
FINAL1;NOTABUG;82.0;2.0;1.0;3.0;0.0; 1,-1,-1,-1,1,-1,-1,-1,1; 0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,2,0,1,2,0,2,0,2,2,0,0,1,0,0,0,0,1,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0
FINAL1;NOTABUG;83.0;1.0;2.0;0.0;4.0; 2,-1,-1,-1,2,-1,2,-1,2; 0,2,1,1,0,1,1,2,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,2,0,0,0,2,2,2,1,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,2,1,2,1,0
FINAL1;NOTABUG;84.0;2.0;1.0;5.0;2.0; 1,1,-1,-1,1,2,1,1,2; 1,0,0,0,2,0,0,2,2,1,2,1,0,2,2,0,0,1,1,0,0,1,1,1,0,0,0,0,2,0,2,1,0,2,0,0,1,0,0,0,1,0,0,0,1,2,0,2,0,1,0,2,2,2,1,0,0,2,0,0,2,1,1,0,1,0,1,1,1,2,0,0,2,2,1,0,0,2,2,0,1
FINAL1;NOTABUG;85.0;1.0;2.0;1.0;4.0; -1,-1,2,-1,2,-1,2,1,2; 0,0,1,0,0,0,2,0,0,0,0,2,0,1,0,2,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,0,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,1
FINAL1;NOTABUG;86.0;2.0;1.0;3.0;2.0; 1,-1,2,-1,1,2,-1,-1,1; 0,0,1,2,0,0,2,0,0,0,2,1,0,0,1,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,1,0,2,2,0,2,0,0,2,2,2,2,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FINAL1;NOTABUG;87.0;1.0;2.0;1.0;3.0; -1,-1,2,-1,2,-1,2,1,-1; 0,0,0,0,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,2,2,2,0,1,0,1,0,0,0,0,0,0,1,2,2,1,0,2,1,2,1,2,0,2,2,2,1,1,1,0,1,2
FINAL1;NOTABUG;88.0;2.0;1.0;4.0;4.0; 2,2,1,2,1,-1,1,2,1; 1,1,2,0,0,2,1,1,1,0,2,0,0,2,0,0,0,0,2,0,0,2,2,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,2,2,2,0,1,0,0,2,0,1,0,0,2,1,1,0,1,0,1,0,0,1,2,1,0,1,0,1,2,0,0,0,2,0,1,0
FINAL1;NOTABUG;89.0;1.0;2.0;1.0;4.0; 1,-1,2,-1,2,2,-1,-1,2; 0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,2,1,1,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,1,0,0,2,2,2,0,0,1,2,2,1,0,0,0,0,2,1,2,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,2,0
FINAL1;NOTABUG;90.0;2.0;1.0;4.0;2.0; 2,2,-1,-1,1,-1,1,1,1; 0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,1,2,1,0,0,2,1,0,0,1,0,1,2,0,2,0,1,0,1,0,1,2,2
FINAL1;NOTABUG;91.0;1.0;2.0;2.0;3.0; 2,1,1,-1,2,-1,-1,-1,2; 1,0,2,0,1,0,1,0,0,0,0,2,0,1,2,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FINAL1;NOTABUG;92.0;2.0;1.0;4.0;2.0; 1,2,-1,-1,1,1,2,-1,1; 0,0,0,0,1,2,0,1,2,0,0,0,0,0,2,0,2,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,1,2,1,1,1,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,1,1,1,0,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
FINAL1;NOTABUG;93.0;1.0;2.0;1.0;3.0; 2,-1,-1,-1,2,1,-1,-1,2; 0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,2,0,0,1,2,2,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2,2,1,1,2,2,2,2,0,1,0,0,0,0,0,0
FINAL1;NOTABUG;94.0;2.0;1.0;4.0;3.0; 2,2,1,-1,1,-1,1,2,1; 2,0,0,0,0,2,1,1,1,0,2,0,0,2,0,1,2,1,0,1,2,2,0,0,2,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,2,0,0,2,1,1,1
FINAL1;NOTABUG;95.0;1.0;2.0;3.0;3.0; 2,-1,-1,1,2,-1,1,1,2; 2,0,0,0,0,0,0,0,0,2,1,0,2,0,0,2,0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0,1,2,2,1,0,1,2,1,0,0,2,2,0,0,1,0,1,1,1,1,2,0,0,0,0,1,0,0,0,2,0,0,1,2,1,2,2,0,2,1,0
FINAL1;NOTABUG;96.0;2.0;1.0;4.0;3.0; 1,-1,1,2,1,2,1,-1,2; 2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,2,0,0,0,0,0,0,2,1,2,0,2,0,0,1,2,1,0,1,0,2,0,0,2,0,0,0,0,1,2,0,0,2,0,2,2,0,0,0,2,0,1,1,1,2,0,0,0,2,0,0,0,0,1,1,2,0,2,0
FINAL1;NOTABUG;97.0;1.0;2.0;1.0;3.0; 2,-1,1,-1,2,-1,-1,-1,2; 2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,2,2,2,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,2,1,2,1,0,0,0,0,0,2
FINAL1;NOTABUG;98.0;2.0;1.0;5.0;1.0; 2,1,-1,0,1,1,0,1,1; 0,0,2,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,0,0,1,0,0,2,0,2,0,0,0,0,1,0,0,2,0,2,0,2,0,1,2,2,1,0,0,1,1,1,1,0,2
FINAL1;NOTABUG;99.0;1.0;2.0;1.0;3.0; 2,-1,-1,-1,2,-1,-1,1,2; 0,0,0,0,0,1,1,2,2,0,0,0,1,1,0,0,0,0,2,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,2,2,0,2,0,0,2,1,1,2,2,0,2,0,0,0,0,0,1,1,0,2,0,0,2,1,1,1,1,0,2,1
FINAL1;NOTABUG;100.0;2.0;1.0;3.0;0.0; 1,-1,-1,-1,1,-1,-1,-1,1; 0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,2,0,0,0,1,0,0,2,0,2,2,0,0,0,0,1,0,2,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,1,2,2,2,0,0,0,1,0,0,1,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,2,0,0,1,1,1
FINAL1;FINAL2;1.0;1.0;1.0;5.0;1.0; 1,1,2,-1,1,1,-1,-1,1; 0,2,1,0,0,1,2,0,0,0,1,2,0,1,0,0,2,0,1,0,2,1,0,0,0,0,2,0,2,0,1,2,0,1,0,0,2,0,0,0,1,0,1,0,2,1,1,0,0,0,1,1,0,0,2,2,0,1,0,0,0,0,1,0,0,2,2,0,0,0,2,1,1,2,2,0,0,0,2,0,1
FINAL1;FINAL2;2.0;2.0;2.0;1.0;4.0; 2,0,0,2,2,2,-1,1,0; 1,0,2,0,1,2,1,0,0,0,0,2,0,0,2,1,0,1,0,0,2,2,0,1,0,0,0,0,2,0,0,0,0,2,1,0,0,2,0,1,1,0,2,0,1,1,2,1,2,2,2,2,2,0,0,1,0,1,0,0,0,2,2,2,1,1,0,1,0,1,0,1,2,0,0,0,0,1,1,0,2
FINAL1;FINAL2;3.0;1.0;1.0;5.0;0.0; -1,-1,1,1,1,1,-1,1,-1; 2,1,2,2,1,0,1,0,0,0,2,0,0,0,2,1,0,0,1,0,1,0,0,1,1,0,2,1,0,0,0,0,1,2,0,0,2,1,0,2,1,2,1,1,1,0,2,1,1,2,0,0,0,0,0,2,2,0,0,0,0,2,2,2,2,1,0,0,0,0,0,2,0,0,0,1,1,1,2,2,1
FINAL1;FINAL2;4.0;2.0;0.0;5.0;4.0; 2,1,2,1,2,1,1,2,1; 2,2,2,1,1,1,1,1,2,0,2,0,0,0,0,0,0,0,1,2,1,2,0,2,2,2,2,0,0,0,2,0,1,0,0,0,0,2,2,2,1,2,1,1,1,1,1,1,2,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,2,2,2,0,1,0,2,1,1,0,0,0,0,1,2
FINAL1;FINAL2;5.0;1.0;1.0;5.0;1.0; -1,1,-1,1,1,2,-1,1,1; 0,2,0,1,2,0,2,0,0,2,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,0,2,0,0,1,1,1,0,2,0,2,0,2,0,0,2,0,2,2,0,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,1,1,2,0,0,0,2,0,0,1
FINAL1;FINAL2;6.0;2.0;2.0;1.0;3.0; 1,2,-1,-1,2,-1,-1,2,-1; 0,1,1,2,1,1,2,0,0,0,1,0,0,2,0,2,1,0,0,1,0,0,0,2,0,1,1,0,1,0,2,2,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
FINAL1;FINAL2;7.0;1.0;2.0;4.0;3.0; 1,0,1,-1,1,1,2,2,2; 1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,2,0,2,0,0,0,0,2,1,1,1,2,1,2,0,0,0,2,0,2,0,0,2,2,2,2,0,2,0,1,0,2,0,0,0,2,1,0
FINAL1;FINAL2;8.0;2.0;2.0;1.0;3.0; -1,-1,2,-1,2,-1,2,-1,1; 2,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,2,0,0,0,0,0,2,0,0,2,0,1,0,0,1,2,1,0,0,0,0,0,1,0,2,1,0,0,1,2,1,0,2
FINAL1;FINAL2;9.0;1.0;2.0;2.0;5.0; -1,2,-1,2,2,1,1,2,2; 0,0,1,0,2,0,0,0,2,0,1,0,0,2,0,1,1,2,0,0,1,0,2,0,2,1,1,0,0,2,2,1,1,0,0,2,1,0,2,0,1,2,1,0,0,0,0,2,2,2,2,1,1,1,0,0,1,0,0,2,2,0,0,0,2,1,0,1,2,2,1,0,0,0,1,0,1,2,2,0,1
FINAL1;FINAL2;10.0;2.0;1.0;5.0;3.0; 2,2,-1,1,1,1,2,1,1; 0,0,0,0,1,2,0,2,1,0,0,1,1,0,2,0,2,1,2,2,2,0,2,2,0,0,0,0,0,0,2,1,2,1,2,0,2,0,2,0,1,0,1,2,0,1,1,1,1,1,2,1,0,2,0,0,0,1,1,1,1,0,0,1,1,0,2,2,0,0,1,0,2,2,2,0,0,0,0,0,1
FINAL1;FINAL2;11.0;1.0;1.0;5.0;0.0; 1,1,0,0,1,0,-1,1,1; 2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,2,2,1,1,1,0,2,0,0,2,0,2,2,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,2,2,0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,1,2,2,0,0,2,0,0,1,1,0,2
FINAL1;FINAL2;12.0;2.0;2.0;1.0;5.0; 2,0,-1,2,2,0,1,2,2; 2,2,2,1,1,2,1,0,1,1,1,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,2,2,1,0,1,0,0,1,1,2,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,2,2,2,0,0,0,2,0,1,0,0,1,2,2,2
FINAL1;FINAL2;13.0;1.0;1.0;4.0;1.0; -1,-1,1,1,1,1,-1,-1,2; 0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,1,1,1,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,1,1,0,0,1,1,1,1,0,2,2,1,0,2,2,0,0,2,0,2,2,0,0,0,2,0,0,0,1,0,2,0,0,0,2
FINAL1;FINAL2;14.0;2.0;1.0;4.0;3.0; 2,2,1,2,1,1,-1,-1,1; 2,0,0,0,0,2,1,1,1,0,2,0,0,2,0,0,0,0,0,0,2,2,0,2,2,2,0,0,1,1,1,0,0,1,0,0,0,0,0,2,1,0,1,0,0,2,2,2,0,0,1,1,0,0,0,0,2,0,1,0,1,1,1,1,0,2,2,0,2,0,0,0,1,1,0,0,1,0,0,0,2
FINAL1;FINAL2;15.0;1.0;1.0;4.0;1.0; 1,1,1,-1,2,1,-1,-1,-1; 2,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,2,0,1,2,1,0,0,0,2,0,2,0,2,1,0,2,0,0,1,2,1,2,0,1,0,0,0,1,0,2,2,0,0,1,2,0,0,0,2,0,0,2,2,2,0,2,1,1,0,0,1,2,0,0,0,0,2,0,1,0,1
FINAL1;FINAL2;16.0;2.0;2.0;1.0;4.0; -1,-1,2,-1,2,2,-1,1,2; 1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,2,2,2,0,0,1,2,0,0,2,0,0,0,0,0,2,1,1,0,2,0,0,0,1,2,0,1,0,0,2,0,0,1,0,0,1,1,0,2,0,2,1,0,1,0,0,2,0,1,2,0,1,0,0,2,0,1
FINAL1;FINAL2;17.0;1.0;1.0;3.0;1.0; 1,-1,-1,-1,1,-1,2,-1,1; 0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,2,1,0,0,0,0,1,0,2,1,0,0,1,0,1,2,0,0,0,0,0,2,0,0,0,2,2,2,1,0,0,2,2,0,2,2,0,2,1,1,1,1
FINAL1;FINAL2;18.0;2.0;2.0;2.0;5.0; 2,2,1,-1,2,1,2,-1,2; 2,1,1,0,1,2,1,1,2,2,0,0,0,0,2,1,0,0,2,1,1,0,1,2,1,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,1,2,0,1,0,1,2,0,2,2,2,0,0,1,0,0,2,2,1,2,2,0,0,0,1,2,1,0,0,2,1,0,1,0,2,0,0,1,2,0,0
FINAL1;FINAL2;19.0;1.0;1.0;5.0;2.0; 1,-1,0,1,2,1,1,1,2; 0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,1,0,2,0,0,1,0,2,2,0,0,1,0,1,1,2,2,1,0,0,1,2,2,1,0,2,0,0,0,1,0,2,0,0,0,0,1,2,0,0,1,1,1,2,1,2,2,0,0,2,2,1,1,2,0,2,0,0
FINAL1;FINAL2;20.0;2.0;0.0;5.0;4.0; 2,1,1,1,1,2,2,2,1; 2,0,0,0,0,2,1,0,0,0,2,0,0,0,0,1,2,0,0,0,2,1,1,1,1,0,0,0,2,0,0,1,0,0,0,1,1,1,1,0,1,2,0,0,0,2,2,0,0,1,0,2,2,2,2,2,2,2,2,0,1,0,0,1,0,1,0,2,1,0,1,0,1,0,2,0,1,2,2,0,1
FINAL1;FINAL2;21.0;1.0;1.0;6.0;1.0; 1,1,1,1,0,-1,2,1,1; 2,2,1,0,1,0,1,0,2,0,1,2,2,1,0,0,1,0,1,2,2,0,1,0,0,0,1,0,0,1,1,2,2,0,2,0,0,1,0,2,1,1,0,2,0,1,0,0,1,2,2,1,0,0,0,0,2,2,0,0,0,0,1,2,2,0,0,2,1,0,1,0,2,2,2,1,1,1,1,0,2
FINAL1;FINAL2;22.0;2.0;2.0;1.0;5.0; 2,-1,2,2,2,-1,1,-1,2; 0,2,1,2,1,0,2,2,2,0,2,1,1,0,0,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,2,2,2,2,2,2,0,0,1,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,1,1,2,1,0,0,2,1,1,0,0,2
FINAL1;FINAL2;23.0;1.0;0.0;5.0;3.0; 2,2,1,1,1,2,0,1,1; 1,1,0,1,2,2,0,0,2,0,0,0,2,2,1,1,1,1,2,2,2,2,1,2,1,0,2,2,0,1,0,0,1,2,0,0,2,0,1,0,1,0,2,0,0,0,0,1,1,0,2,2,2,0,1,2,2,0,0,2,0,1,2,2,2,1,0,0,0,1,1,1,1,1,2,1,1,1,2,2,1
FINAL1;FINAL2;24.0;2.0;2.0;1.0;5.0; 2,2,-1,-1,2,-1,2,2,1; 2,2,2,0,0,0,0,1,0,0,0,1,2,2,2,1,0,1,1,0,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,2,1,0,2,0,1,0,2,1,1,0,1,0,2,2,2,0,1,2,1,0,0,0,0,2,0,1,0,2,2,2,0,0,2,0,1,0,1,0,0,1,0,2,2,1,0
FINAL1;FINAL2;25.0;1.0;1.0;6.0;0.0; -1,1,1,1,1,0,0,1,1; 0,2,0,0,0,1,0,2,1,0,2,0,0,2,1,0,1,0,0,1,0,0,0,1,1,0,2,0,0,0,1,2,2,0,0,1,2,0,0,0,1,2,0,0,1,1,1,1,2,2,1,2,0,2,2,0,2,1,0,2,0,1,0,2,1,0,2,1,0,0,1,2,1,2,0,0,2,1,0,1,2
FINAL1;FINAL2;26.0;2.0;0.0;3.0;5.0; 2,1,2,2,1,2,0,2,1; 1,0,2,1,2,1,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,1,1,1,2,2,2,2,0,0,0,0,2,0,0,0,2,2,1,1,1,1,0,2,1,0,0,2,1,0,0,2,2,2,1,2,1,2,2,1,1,2,1,1,2,1,1,2,0,1,1,1,2,1,2,2,1,2,2,1,2
FINAL1;FINAL2;27.0;1.0;1.0;3.0;1.0; 0,-1,0,1,1,1,0,0,2; 2,1,0,2,0,0,0,1,0,0,0,2,2,1,0,0,0,0,1,1,0,0,2,1,0,0,0,1,0,0,1,2,0,0,1,0,0,1,0,2,1,2,0,1,0,0,0,1,0,2,1,0,1,0,2,0,0,0,1,2,0,2,0,2,0,0,0,2,2,0,2,0,0,0,0,1,1,0,0,2,0
