;player1;player2;game_number;playerId;winnerId;wonMacroFieldsP1;wonMacroFieldsP2;macroBoard;mBoard
668;FINAL2;RANDOM;69.0;1.0;1.0;3.0;1.0; -1,-1,-1,1,1,1,-1,-1,2; 0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,1,0,0,1,1,2,0,1,0,0,0,1,0,2,1,0,1,0,0,1,0,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,1,2,0,0,0,2,2,2,0,0,1,0,0,1,0,2,0
669;FINAL2;RANDOM;70.0;2.0;2.0;2.0;5.0; 2,2,2,-1,1,2,2,-1,1; 1,0,0,0,2,0,0,0,0,2,1,0,0,2,0,2,2,2,2,2,2,1,2,0,1,0,0,1,0,1,0,1,0,0,0,1,1,2,1,1,1,0,2,2,2,0,0,2,1,1,0,0,1,0,2,0,0,2,0,0,0,0,1,0,2,0,2,2,1,0,0,1,1,0,2,0,1,0,0,0,1
670;FINAL2;RANDOM;71.0;1.0;1.0;4.0;1.0; 0,0,1,1,2,1,0,-1,1; 0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0,2,1,0,2,1,1,1,2,1,2,2,1,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,1,1,1
671;FINAL2;RANDOM;72.0;2.0;2.0;0.0;5.0; -1,2,-1,-1,-1,2,2,2,2; 0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,2,1,2,1,0,1,0,1,0,2,0,1,2,0,0,0,0,2,1,0,0,2,2,0,0,1,0,0,0,0,2,2,2,2,0,1,0,2,1,0,0,1,0,2,2,2,1,2,1,1,0,0,0,1,1,0,0,2
672;FINAL2;RANDOM;73.0;1.0;1.0;5.0;1.0; 1,-1,-1,1,1,-1,1,1,2; 2,0,1,0,0,0,0,0,0,0,2,1,2,0,2,2,2,0,2,2,1,0,2,0,2,0,2,1,1,1,1,0,0,0,0,0,1,2,0,2,1,0,1,0,2,2,0,0,0,0,1,0,0,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1
673;FINAL2;RANDOM;74.0;2.0;2.0;2.0;6.0; 2,2,1,2,2,2,2,-1,1; 1,2,2,0,0,0,1,0,2,0,0,2,0,1,0,1,1,1,0,0,2,2,2,2,2,0,0,2,0,0,0,1,0,0,2,0,2,1,1,2,2,2,1,2,0,2,0,1,1,0,1,0,2,1,1,0,1,0,0,0,1,1,1,2,2,2,0,0,1,0,1,0,1,0,2,1,0,0,0,0,2
674;FINAL2;RANDOM;75.0;1.0;1.0;3.0;1.0; 1,-1,-1,1,2,-1,1,-1,-1; 2,2,1,0,0,2,0,0,0,2,0,1,0,0,0,0,1,0,0,2,1,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0,1,2,0,2,1,0,2,0,0,1,0,0,2,2,2,0,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,2,0,1,0,2,1,2,2,0,0
675;FINAL2;RANDOM;76.0;2.0;2.0;3.0;6.0; 2,2,2,1,1,2,2,2,1; 0,2,0,0,0,2,0,0,2,2,2,2,0,1,2,1,2,0,0,1,1,1,0,2,2,1,1,0,1,0,1,1,2,1,2,0,0,1,0,1,2,1,0,2,0,0,1,0,1,1,2,1,2,0,0,2,0,2,1,0,2,1,1,0,2,0,0,2,0,2,1,1,0,2,0,0,1,2,1,0,2
676;FINAL2;RANDOM;77.0;1.0;2.0;3.0;3.0; 1,-1,2,-1,2,1,2,-1,1; 1,0,1,0,0,1,2,0,2,1,0,2,0,1,2,1,1,2,1,0,0,2,0,0,1,0,2,0,1,2,2,2,0,0,0,1,2,1,0,2,1,2,0,1,0,1,0,2,2,2,2,1,0,0,2,2,2,0,0,1,0,1,0,2,0,0,0,1,0,0,1,0,1,0,1,2,0,0,0,1,2
677;FINAL2;RANDOM;78.0;2.0;0.0;5.0;3.0; 2,1,0,2,1,1,1,2,1; 0,2,0,1,1,2,2,2,1,0,2,0,0,1,1,1,1,2,2,2,0,2,1,2,2,1,2,1,2,1,1,1,1,0,2,1,2,2,2,0,2,0,2,1,2,2,1,2,0,0,2,1,2,1,1,0,0,2,2,2,1,1,1,1,1,1,1,1,2,1,0,0,2,1,0,1,2,2,0,0,0
678;FINAL2;RANDOM;79.0;1.0;1.0;4.0;0.0; 1,0,-1,1,1,0,1,0,0; 1,0,0,0,0,2,0,0,0,1,2,0,0,2,0,2,0,2,1,0,0,0,0,0,1,0,0,0,0,1,2,1,0,2,1,1,0,0,1,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0,2,0,2,1,1,1,2,0,0,0,0,2
679;FINAL2;RANDOM;80.0;2.0;2.0;2.0;5.0; 2,1,2,2,1,0,2,-1,2; 1,1,0,0,0,2,1,0,2,0,0,0,1,1,1,0,2,1,2,2,2,0,0,2,2,0,1,0,2,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,2,0,2,1,1,0,0,1,0,2,0,2,0,0,0,1,2,2,2,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,1
680;FINAL2;RANDOM;81.0;1.0;1.0;4.0;0.0; 1,1,1,1,-1,-1,-1,-1,-1; 2,1,2,2,1,0,1,1,1,2,1,0,0,1,0,2,0,0,0,1,0,2,1,0,0,2,2,1,1,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,2,0,2,0,0,1,2,1,2,0,0,2,0,0,0,2,1,1,0,1,1,0,1,2,0,2
681;FINAL2;RANDOM;82.0;2.0;2.0;1.0;5.0; 2,2,-1,2,1,-1,2,2,-1; 1,0,2,0,0,0,1,0,0,0,2,1,2,2,2,1,0,0,2,1,2,1,0,0,0,0,0,2,2,2,1,0,0,0,1,0,1,0,1,0,0,1,2,2,0,0,0,1,1,1,1,1,2,2,0,0,0,2,1,0,1,0,0,2,2,2,0,2,0,0,1,1,1,0,0,0,0,2,2,1,2
682;FINAL2;RANDOM;83.0;1.0;1.0;6.0;3.0; 1,1,1,1,2,1,2,1,2; 2,1,2,0,0,2,1,0,0,0,0,2,2,1,0,1,2,0,1,1,1,1,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,2,1,2,0,0,0,2,0,1,2,2,2,1,1,1,2,1,2,0,0,1,1,2,2,2,1,2,0,1,0,2,1,2,2,2,1,1,2,0,0,0,2
683;FINAL2;RANDOM;84.0;2.0;2.0;2.0;3.0; 2,-1,-1,2,1,1,2,-1,-1; 0,0,0,0,0,0,0,0,0,2,2,2,0,1,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,1,0,0,1,0,1,0,2,2,2,1,1,0,1,0,0,1,2,1,1,1,0,1,1,1,1,2,0,0,0,1,1,0,0,1,2,2,1,2,2,2,0,0,0,2,0,0,0,2,2,1,0
684;FINAL2;RANDOM;85.0;1.0;1.0;4.0;0.0; 1,-1,-1,1,-1,-1,1,-1,1; 0,2,1,2,2,0,0,0,1,0,0,1,2,1,1,2,1,0,2,0,1,0,1,0,2,0,2,0,0,0,1,2,2,2,0,2,1,1,1,2,1,0,2,2,0,0,0,0,1,2,2,0,2,0,0,1,0,2,1,0,1,1,1,1,1,1,0,0,1,0,2,0,2,2,0,0,0,1,0,0,2
685;FINAL2;RANDOM;86.0;2.0;2.0;1.0;4.0; 2,2,2,-1,-1,-1,1,2,-1; 2,0,1,2,2,2,2,0,1,2,0,1,0,0,0,2,1,1,2,0,0,1,0,0,2,1,0,1,1,2,1,0,1,0,0,0,1,0,0,2,2,1,0,2,0,0,0,0,0,1,0,2,0,2,0,1,1,0,0,2,0,0,2,0,1,0,0,2,0,0,2,0,0,1,1,2,0,0,1,0,0
686;FINAL2;RANDOM;87.0;1.0;2.0;4.0;4.0; 1,-1,2,1,2,2,2,1,1; 0,0,1,1,1,2,2,1,1,2,1,1,2,2,0,1,2,1,1,2,0,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,0,0,1,1,1,0,2,1,0,0,2,0,2,0,0,0,2,2,2,0,0,1,0,1,0,2,1,0,0,1,0,0,1,1,1,2,2,1,0,0,0,1,0
687;FINAL2;RANDOM;88.0;2.0;2.0;1.0;5.0; 2,2,0,2,1,-1,2,2,0; 0,0,2,2,0,0,0,2,0,0,0,2,1,2,0,1,2,0,1,1,2,0,0,2,0,1,2,0,1,1,1,1,0,1,0,1,2,2,2,0,0,1,1,1,0,0,0,0,1,1,1,2,0,0,0,1,0,0,0,2,2,0,1,2,2,2,0,2,0,0,0,2,0,0,0,2,0,0,1,0,1
688;FINAL2;RANDOM;89.0;1.0;2.0;5.0;3.0; 1,1,2,1,2,-1,2,1,1; 0,2,1,1,0,0,2,2,2,2,1,1,0,1,0,0,1,2,1,0,0,0,0,1,1,2,1,0,1,0,2,2,2,2,1,2,2,1,0,0,1,0,2,2,1,0,1,0,0,2,2,1,0,0,2,0,1,1,0,0,0,2,1,2,0,2,0,1,0,0,1,0,2,0,0,0,2,1,1,0,2
689;FINAL2;RANDOM;90.0;2.0;2.0;2.0;4.0; 1,-1,-1,2,2,2,-1,2,1; 2,0,0,0,0,0,1,0,1,1,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,2,2,0,0,0,0,2,0,0,2,0,2,0,0,1,2,1,1,2,0,0,2,1,1,2,0,0,2,2,0,0,2,0,0,1,0,0,0,2,0,0,2,0,1,1,1,0,0,0,0,0,2,0,1,2
690;FINAL2;RANDOM;91.0;1.0;1.0;4.0;1.0; 1,1,1,-1,2,-1,-1,-1,1; 2,0,0,0,0,1,1,0,2,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2,2,2,0,0,0,0,0,0,1,0,2,0,0,0,1,0,2,2,2,0,0,0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,2,0,2,0,0,0,0,2,1,1,1
691;FINAL2;RANDOM;92.0;2.0;1.0;4.0;5.0; 1,2,2,2,1,1,2,2,1; 2,2,0,0,0,2,1,1,2,1,1,1,1,2,0,0,2,2,1,1,2,2,2,0,1,0,2,2,0,0,1,2,1,2,1,1,0,2,0,1,0,1,1,2,2,0,0,2,1,1,2,1,1,1,2,0,0,0,0,2,2,1,0,0,2,0,1,0,2,1,1,2,0,0,2,0,0,2,1,1,1
692;FINAL2;RANDOM;93.0;1.0;1.0;6.0;3.0; 1,1,2,1,2,1,1,1,2; 1,0,0,1,0,0,2,0,0,0,1,2,2,1,2,2,0,0,0,0,1,0,0,1,2,2,0,1,1,1,2,2,0,1,0,0,0,0,0,2,1,2,0,1,0,0,0,1,2,2,0,0,0,1,2,1,1,0,0,1,2,0,0,2,2,1,0,1,0,0,1,2,1,2,1,1,0,0,2,2,2
693;FINAL2;RANDOM;94.0;2.0;1.0;3.0;1.0; 0,0,2,1,1,1,-1,0,0; 1,2,1,1,2,1,2,0,0,2,0,2,1,0,0,0,2,0,2,2,1,0,0,1,0,0,2,1,0,1,0,0,1,1,0,0,2,1,1,0,1,0,2,1,2,1,0,0,1,0,2,0,1,1,1,2,0,2,0,0,2,2,0,0,1,2,2,2,1,2,0,2,2,0,0,0,0,1,1,2,1
694;FINAL2;RANDOM;95.0;1.0;1.0;3.0;2.0; -1,-1,1,2,2,1,-1,-1,1; 0,0,2,0,0,0,0,0,0,0,2,2,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,1,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2,1,0,2,1,0,0,0,0,0,0,0,2,0,2,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
695;FINAL2;RANDOM;96.0;2.0;2.0;1.0;4.0; 2,2,2,0,0,0,-1,2,1; 0,1,0,1,0,2,1,2,0,0,0,0,0,2,1,1,2,0,2,2,2,2,0,2,0,2,0,2,0,2,1,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,2,0,0,1,1,1,0,0,0,0,2,0,1,0,0,0,1,1,0,1,2,0,0,0
696;FINAL2;RANDOM;97.0;1.0;1.0;5.0;2.0; 1,1,-1,1,2,1,1,-1,2; 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,1,1,2,1,1,1,0,2,0,2,2,0,0,0,0,1,0,0,1,2,2,0,0,0,0,1,0,0,2,1,1,1,2,2,0,2,0,0,0,2,0,1,1,1,0,0,2,2,1,0,2,0,0,1,0,2,2,2,2
697;FINAL2;RANDOM;98.0;2.0;1.0;5.0;2.0; -1,-1,2,2,1,1,1,1,1; 1,1,0,2,2,1,0,2,1,0,2,2,2,1,1,0,2,0,2,1,2,0,2,2,0,2,2,2,2,1,0,0,1,1,1,1,1,1,2,0,2,1,2,0,2,2,2,2,1,0,1,2,2,0,1,1,1,1,0,1,2,1,2,0,2,1,1,1,1,1,1,1,0,1,0,2,2,0,2,2,1
698;FINAL2;RANDOM;99.0;1.0;1.0;4.0;1.0; 1,-1,-1,1,2,1,1,-1,-1; 2,1,0,0,2,0,2,0,0,0,1,2,2,1,2,0,2,0,2,1,0,0,0,1,2,2,0,0,0,1,0,1,1,1,0,0,0,1,0,2,1,2,0,1,0,1,0,0,2,2,2,0,0,1,1,1,1,1,2,0,2,0,1,0,0,0,0,1,0,2,2,0,0,0,2,0,0,0,0,0,1
699;FINAL2;RANDOM;100.0;2.0;2.0;1.0;4.0; 1,2,0,0,2,2,-1,2,0; 1,1,0,2,1,0,0,0,0,2,1,1,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,2,1,0,2,0,0,2,2,2,1,0,1,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
700;BASIC;CONTEST;1.0;1.0;0.0;4.0;3.0; 2,-1,2,-1,1,1,2,1,1; 1,1,2,2,1,2,0,0,2,0,2,0,1,2,2,0,0,2,2,2,0,0,0,0,0,0,2,1,1,0,1,1,1,0,0,0,2,2,0,0,2,0,1,1,1,2,0,2,0,2,0,1,0,2,2,0,0,0,0,1,1,0,1,0,2,0,0,1,0,1,0,1,0,0,2,1,0,0,1,0,0
701;BASIC;CONTEST;2.0;2.0;0.0;3.0;2.0; 1,-1,1,-1,2,-1,1,-1,2; 0,1,0,0,1,2,0,0,0,0,1,0,2,2,1,1,1,1,0,1,0,0,1,1,0,0,0,2,2,1,2,1,2,0,2,0,1,0,1,2,1,0,2,1,2,0,2,0,2,2,1,2,1,0,0,0,0,1,2,2,2,0,0,0,2,0,1,1,2,0,2,0,1,1,1,0,2,0,0,0,2
702;BASIC;CONTEST;3.0;1.0;0.0;3.0;5.0; 2,-1,2,1,1,2,2,2,1; 1,0,0,1,1,2,2,2,2,2,2,2,0,0,1,0,2,1,0,2,0,2,1,2,1,1,0,1,1,1,0,0,1,2,2,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,2,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1
703;BASIC;CONTEST;4.0;2.0;0.0;3.0;3.0; 1,2,1,-1,1,-1,-1,2,2; 0,1,0,2,0,0,1,0,0,0,0,0,2,1,0,0,1,0,1,1,1,2,0,0,0,0,1,0,1,0,0,0,2,0,0,0,2,1,1,0,2,0,2,1,2,2,0,0,1,1,1,2,0,0,2,1,0,0,0,2,2,2,2,1,2,1,0,2,0,0,0,0,2,1,1,2,0,0,0,0,0
704;BASIC;CONTEST;5.0;1.0;0.0;2.0;4.0; 2,-1,2,-1,2,-1,1,2,1; 1,0,0,0,1,2,1,0,2,2,2,2,2,0,2,0,2,0,0,0,0,2,1,0,2,0,0,1,2,0,0,0,1,0,1,1,1,0,1,0,1,0,2,0,1,0,0,0,2,2,2,0,2,0,0,0,1,0,1,2,0,1,0,0,1,0,0,0,2,0,1,0,1,0,2,0,1,2,0,1,0
705;BASIC;CONTEST;6.0;2.0;0.0;4.0;3.0; 1,1,0,1,2,-1,2,1,2; 0,0,1,0,1,1,1,1,2,0,1,0,2,1,0,2,2,1,1,0,0,1,2,2,1,2,1,0,1,0,2,2,2,0,2,2,2,0,2,0,1,0,1,0,2,1,1,1,0,0,0,0,1,0,2,2,2,0,2,2,2,0,1,0,0,0,1,1,1,2,0,0,1,0,2,0,2,1,2,0,1
706;BASIC;CONTEST;7.0;1.0;1.0;3.0;2.0; 1,2,2,-1,1,0,0,0,1; 1,1,2,2,0,0,2,0,1,1,2,0,0,2,0,0,2,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
707;BASIC;CONTEST;8.0;2.0;1.0;5.0;2.0; 1,1,1,-1,2,-1,1,2,1; 0,1,0,2,2,1,1,0,0,0,1,0,2,1,2,0,1,0,1,1,0,1,1,1,0,0,1,0,2,0,2,2,2,0,2,0,2,1,1,0,0,0,2,1,2,2,0,1,0,0,0,2,1,1,2,0,0,0,0,2,0,2,2,1,1,1,0,0,2,1,1,1,1,0,2,2,0,2,2,0,2
708;BASIC;CONTEST;9.0;1.0;0.0;2.0;4.0; 2,-1,2,-1,2,-1,1,2,1; 1,2,0,1,2,2,1,0,2,2,2,0,1,0,2,0,2,0,0,2,0,0,2,0,2,0,0,1,1,2,0,0,1,0,1,1,1,2,2,0,1,0,1,0,2,0,1,0,2,2,2,0,1,0,0,0,1,2,1,0,0,1,0,0,1,0,2,2,1,0,1,0,1,0,2,0,1,2,0,1,0
709;BASIC;CONTEST;10.0;2.0;0.0;2.0;1.0; 1,0,1,0,-1,2,0,0,0; 2,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,2,0,0,1,2,0,0,0,2,2,2,2,2,0,1,0,2,2,0,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,2,1,2,0,2,0,0,1,0,0,1,0,2,0,1,2,0,0,0,2,0
710;BASIC;CONTEST;11.0;1.0;0.0;2.0;4.0; 0,2,2,-1,2,2,1,-1,1; 1,2,2,2,2,1,1,0,2,2,1,1,2,0,1,0,2,0,2,1,2,2,0,0,2,0,0,1,1,0,0,0,1,2,1,0,2,1,2,0,1,0,1,2,2,0,2,0,2,2,2,0,0,2,1,1,1,1,1,0,1,0,0,0,2,0,1,2,1,1,0,0,0,0,0,2,1,0,1,0,0
711;BASIC;CONTEST;12.0;2.0;0.0;3.0;2.0; 1,-1,1,-1,1,2,-1,-1,2; 0,1,0,2,1,0,1,0,0,0,1,1,1,2,0,0,1,0,0,1,0,1,1,0,0,0,1,0,2,0,0,0,2,2,0,0,2,1,0,0,2,0,2,0,0,2,1,0,1,1,1,2,0,0,2,2,0,0,2,2,2,2,2,1,0,1,1,0,1,0,0,0,1,2,0,2,2,0,0,0,0
712;BASIC;CONTEST;13.0;1.0;0.0;2.0;3.0; 2,0,2,1,1,0,2,0,-1; 1,2,0,1,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,2,0,1,0,2,0,0,2,0,0,0,0,0,1,0,2,0,2,0,0,0,1,1,0,0,1,1,1,1,2,0,1,1,2,2,0,0,1,1,0,0,0,1,1,2,2,2,2,0,1,1,2,2,2,1,2,1,0,2,1,2,1
713;BASIC;CONTEST;14.0;2.0;0.0;4.0;3.0; 1,-1,1,-1,2,1,2,1,2; 0,0,0,0,1,1,2,0,1,0,0,0,2,1,2,0,1,0,1,1,1,0,2,1,1,0,0,0,1,1,2,0,0,0,2,0,2,1,1,2,1,0,2,0,2,0,2,0,2,0,0,1,1,1,2,2,2,0,2,2,0,0,2,0,0,0,1,1,1,0,2,2,0,0,1,0,2,0,1,0,2
714;BASIC;CONTEST;15.0;1.0;2.0;2.0;3.0; 2,2,2,-1,1,-1,-1,-1,1; 1,2,0,1,1,0,0,0,2,0,2,2,2,2,1,0,1,2,0,2,0,2,2,2,0,0,2,0,1,0,1,1,1,0,2,1,0,2,0,0,2,0,2,0,0,2,1,2,0,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,2,1,2,2,2,0,1,0,0
715;BASIC;CONTEST;16.0;2.0;0.0;3.0;3.0; 1,-1,1,-1,2,2,2,1,-1; 0,0,1,0,2,1,2,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,2,0,0,2,0,2,2,2,2,1,0,0,2,0,0,0,0,0,2,2,1,2,1,0,0,0,2,2,2,0,0,1,0,1,2,0,0,0,0,1,0,1,2,1,0,0,0,1,2,2,0,0,2
716;BASIC;CONTEST;17.0;1.0;0.0;2.0;1.0; 2,0,0,0,1,0,-1,0,1; 1,0,0,1,0,0,0,0,1,2,2,2,0,0,0,0,2,2,0,0,2,2,0,0,2,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,2,0,1,2,1,2,0,1,2,0,0,0,1,2,0,1,0,1,0,2,0,1,2,0,1,1,2,2,0,0,1,0,0
717;BASIC;CONTEST;18.0;2.0;0.0;3.0;2.0; 1,-1,1,-1,2,-1,1,-1,2; 2,0,1,0,2,0,0,0,1,0,1,0,1,1,2,0,2,1,1,0,0,1,1,0,0,0,1,0,2,0,2,2,2,1,1,0,2,1,2,0,1,0,1,1,2,0,2,1,0,0,0,2,2,0,1,0,2,0,1,0,2,2,2,2,1,0,1,0,2,0,0,0,2,0,1,0,2,1,1,0,2
718;BASIC;CONTEST;19.0;1.0;0.0;3.0;3.0; 2,-1,2,1,1,-1,1,-1,2; 1,1,2,0,1,0,0,0,2,0,2,0,0,2,1,0,2,0,2,0,0,0,2,2,2,1,1,0,0,1,2,0,1,0,1,1,0,2,1,1,1,1,0,2,2,0,0,1,2,0,0,0,2,2,1,0,0,0,2,0,1,0,0,0,1,0,2,0,1,2,2,2,2,0,1,0,1,0,1,0,0
719;BASIC;CONTEST;20.0;2.0;0.0;4.0;2.0; 1,-1,1,-1,2,-1,1,1,2; 1,0,2,0,1,0,0,2,0,0,1,0,1,0,1,1,1,1,0,0,1,1,2,1,0,0,0,2,2,0,0,0,1,0,2,2,2,1,1,0,2,0,2,1,2,0,1,1,2,2,2,2,0,0,2,2,1,2,2,0,0,0,2,0,1,0,0,0,0,2,1,1,1,0,0,1,1,1,2,2,2
720;BASIC;CONTEST;21.0;1.0;0.0;3.0;3.0; 2,-1,2,2,1,-1,1,1,-1; 1,2,2,2,2,1,1,1,2,2,2,0,1,0,1,2,2,2,0,2,0,0,2,2,1,0,2,1,2,0,1,0,2,0,1,1,1,2,0,1,1,0,0,0,2,2,2,1,1,0,0,2,0,2,1,1,1,0,0,1,0,1,1,0,2,0,0,0,1,1,0,1,2,0,2,0,0,1,1,2,2
721;BASIC;CONTEST;22.0;2.0;0.0;3.0;2.0; 1,2,1,-1,1,-1,-1,2,-1; 0,1,0,2,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,2,1,2,0,2,0,1,0,2,2,0,2,1,1,1,2,1,1,2,0,0,0,0,2,1,0,2,1,0,1,0,2,2,1,0,1,2,1,1,0,0,2,2,0,2
722;BASIC;CONTEST;23.0;1.0;0.0;3.0;4.0; 2,-1,2,2,1,-1,1,2,1; 1,0,2,2,1,2,1,0,1,0,0,0,1,2,2,0,2,0,2,2,2,0,1,0,2,2,2,0,0,1,0,1,0,0,2,0,2,2,2,0,1,0,1,2,1,0,0,0,0,1,2,0,1,0,1,0,0,2,1,1,1,1,1,1,2,0,0,2,1,0,0,0,1,0,0,2,1,2,0,0,0
723;BASIC;CONTEST;24.0;2.0;0.0;3.0;2.0; 1,-1,1,-1,2,1,2,-1,-1; 0,0,1,1,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,2,2,0,2,2,0,1,0,2,1,0,0,2,0,0,0,2,0,1,2,1,2,1,1,1,1,2,0,0,2,2,0,0,2,2,0,2,0,1,1,2,2,1,2,0,0,2,0,2,2,0,1,1
724;BASIC;CONTEST;25.0;1.0;0.0;3.0;4.0; 2,-1,2,-1,1,2,2,1,1; 1,0,0,0,1,0,0,2,0,0,0,0,1,2,1,0,2,0,2,2,2,1,2,2,0,2,0,2,2,0,0,0,1,2,0,0,1,2,0,0,2,1,1,2,1,1,0,0,0,0,1,0,0,2,1,1,2,0,0,1,1,1,1,0,2,0,0,1,0,0,2,0,2,0,0,1,0,0,0,0,0
725;BASIC;CONTEST;26.0;2.0;0.0;4.0;2.0; 1,-1,1,1,2,1,2,-1,-1; 2,0,1,0,1,2,2,0,1,0,1,0,2,0,2,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,2,0,1,0,0,1,0,2,2,2,0,0,2,0,0,1,1,0,0,1,1,1,2,2,2,0,2,0,0,2,0,0,0,0,2,0,1,0,1,2,0,0,2,0,2,2,1,1,2
726;BASIC;CONTEST;27.0;1.0;0.0;2.0;3.0; 2,-1,2,2,1,-1,-1,-1,1; 1,2,2,1,1,0,1,0,2,0,0,2,2,0,2,0,2,0,0,0,2,1,2,2,2,0,0,0,2,0,0,0,1,0,1,1,1,2,0,0,2,1,1,2,1,1,2,0,0,0,1,1,1,2,0,2,2,0,1,0,1,1,1,2,1,2,1,2,2,0,2,0,1,2,0,1,1,0,0,0,0
727;BASIC;CONTEST;28.0;2.0;0.0;3.0;3.0; 1,-1,1,2,2,1,-1,-1,2; 0,0,0,0,2,0,0,0,0,1,1,1,1,1,2,1,1,1,0,0,0,1,2,1,0,0,0,2,2,2,2,2,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,2,0,0,1,0,2,0,0,0,0,2,1,1,0,0,0,0,1,2,1,1,2,1,2,2,2
728;BASIC;CONTEST;29.0;1.0;0.0;4.0;2.0; 2,1,2,-1,1,-1,1,-1,1; 1,0,2,1,1,1,1,2,2,0,2,0,0,0,0,1,1,0,2,2,0,0,0,2,2,2,2,0,0,0,0,0,2,0,2,2,2,0,1,1,1,1,1,2,2,2,1,2,1,0,2,0,1,0,0,0,1,0,2,1,1,1,1,0,2,1,2,2,1,0,2,0,0,0,1,0,1,0,0,0,0
729;BASIC;CONTEST;30.0;2.0;0.0;3.0;2.0; 1,-1,1,-1,2,-1,1,2,-1; 0,0,1,0,1,2,2,0,1,0,1,0,2,1,1,0,1,0,1,1,0,2,0,1,1,0,0,0,2,0,2,2,2,0,2,0,1,1,2,0,0,0,1,1,2,0,0,2,0,0,0,0,0,1,2,1,0,2,0,0,0,2,1,0,1,0,2,0,0,1,1,2,2,1,2,2,0,0,0,0,2
730;BASIC;CONTEST;31.0;1.0;1.0;4.0;3.0; 2,-1,2,-1,1,2,1,1,1; 1,1,0,1,2,2,0,0,0,2,2,2,2,0,0,0,0,0,2,0,0,0,2,2,2,2,2,1,1,0,0,0,1,2,1,0,2,2,1,0,2,1,1,0,1,0,1,0,0,0,1,2,2,2,1,1,1,0,1,0,0,0,1,0,0,0,1,1,2,0,2,1,0,0,0,0,1,2,2,1,1
